tab 	samples
azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	cooling_rate	cooling_rate_corr	cooling_rate_mcd	description	dip	geologic_classes	geologic_types	height	igsn	lat	lithologies	location	lon	method_codes	orientation_quality	sample	sample_alternatives	scientists	site	texture	timestamp
257.0		43.5	128.3	This study					-64.0					27.91638			108.82069	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr016k			16tr016		3916:5:30
254.3	357.3	43.5	128.3	This study				Declination correction calculated from IGRF	-64.0					27.91638			108.82069	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr016k			16tr016		3916:5:30
185.0		37.7	123.0	This study					-70.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017a			16tr017		3916:5:30
182.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-70.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017a			16tr017		3916:5:30
208.0		37.7	123.0	This study					-65.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017b			16tr017		3916:5:30
205.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-65.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017b			16tr017		3916:5:30
205.0		37.7	123.0	This study					-73.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017c			16tr017		3916:5:30
202.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-73.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017c			16tr017		3916:5:30
189.0		37.7	123.0	This study					-76.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017d			16tr017		3916:5:30
186.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-76.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017d			16tr017		3916:5:30
210.0		37.7	123.0	This study					-62.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017e			16tr017		3916:5:30
207.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-62.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017e			16tr017		3916:5:30
193.0		37.7	123.0	This study					-71.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017f			16tr017		3916:5:30
190.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-71.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017f			16tr017		3916:5:30
192.0		37.7	123.0	This study					-76.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017g			16tr017		3916:5:30
189.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-76.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017g			16tr017		3916:5:30
189.0		37.7	123.0	This study					-73.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017h			16tr017		3916:5:30
186.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-73.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017h			16tr017		3916:5:30
192.0		37.7	123.0	This study					-63.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017i			16tr017		3916:5:30
189.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-63.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017i			16tr017		3916:5:30
263.0		37.7	123.0	This study					-62.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017j			16tr017		3916:5:30
260.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-62.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017j			16tr017		3916:5:30
258.0		37.7	123.0	This study					-74.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017k			16tr017		3916:5:30
255.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-74.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017k			16tr017		3916:5:30
257.0		37.7	123.0	This study					-69.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017l			16tr017		3916:5:30
254.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-69.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017l			16tr017		3916:5:30
248.0		37.7	123.0	This study					-78.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017m			16tr017		3916:5:30
245.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-78.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017m			16tr017		3916:5:30
215.0		37.7	123.0	This study					-77.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr017n			16tr017		3916:5:30
212.3	357.3	37.7	123.0	This study				Declination correction calculated from IGRF	-77.0					27.91626			108.82128	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr017n			16tr017		3916:5:30
113.0		37.7	125.8	This study					-55.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018a			16tr018		3916:5:31
110.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-55.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018a			16tr018		3916:5:31
112.0		37.7	125.8	This study					-64.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018b			16tr018		3916:5:31
109.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-64.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018b			16tr018		3916:5:31
87.0		37.7	125.8	This study					-77.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018c			16tr018		3916:5:31
84.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-77.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018c			16tr018		3916:5:31
117.0		37.7	125.8	This study					-63.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018d			16tr018		3916:5:31
114.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-63.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018d			16tr018		3916:5:31
114.0		37.7	125.8	This study					-61.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018e			16tr018		3916:5:31
111.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-61.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018e			16tr018		3916:5:31
92.0		37.7	125.8	This study					-70.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018f			16tr018		3916:5:31
89.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-70.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018f			16tr018		3916:5:31
93.0		37.7	125.8	This study					-71.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018g			16tr018		3916:5:31
90.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-71.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018g			16tr018		3916:5:31
99.0		37.7	125.8	This study					-72.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018h			16tr018		3916:5:31
96.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-72.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018h			16tr018		3916:5:31
82.0		37.7	125.8	This study					-78.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018i			16tr018		3916:5:31
79.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-78.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018i			16tr018		3916:5:31
74.0		37.7	125.8	This study					-68.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018j			16tr018		3916:5:31
71.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-68.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018j			16tr018		3916:5:31
65.0		37.7	125.8	This study					-63.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018k			16tr018		3916:5:31
62.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-63.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018k			16tr018		3916:5:31
8.0		37.7	125.8	This study					-94.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018l			16tr018		3916:5:31
5.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-94.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018l			16tr018		3916:5:31
66.0		37.7	125.8	This study					-74.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018m			16tr018		3916:5:31
63.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-74.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018m			16tr018		3916:5:31
64.0		37.7	125.8	This study					-72.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018n			16tr018		3916:5:31
61.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-72.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018n			16tr018		3916:5:31
56.0		37.7	125.8	This study					-70.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018p			16tr018		3916:5:31
53.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-70.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018p			16tr018		3916:5:31
65.0		37.7	125.8	This study					-50.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr018q			16tr018		3916:5:31
62.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-50.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr018q			16tr018		3916:5:31
87.0		37.7	125.8	This study					-66.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019a			16tr019		3916:5:31
84.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-66.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019a			16tr019		3916:5:31
102.0		37.7	125.8	This study					-66.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019b			16tr019		3916:5:31
99.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-66.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019b			16tr019		3916:5:31
98.0		37.7	125.8	This study					-58.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019c			16tr019		3916:5:31
95.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-58.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019c			16tr019		3916:5:31
105.0		37.7	125.8	This study					-56.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019d			16tr019		3916:5:31
102.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-56.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019d			16tr019		3916:5:31
93.0		37.7	125.8	This study					-61.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019e			16tr019		3916:5:31
90.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-61.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019e			16tr019		3916:5:31
33.0		37.7	125.8	This study					-57.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019f			16tr019		3916:5:31
30.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-57.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019f			16tr019		3916:5:31
60.0		37.7	125.8	This study					-40.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019g			16tr019		3916:5:31
57.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-40.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019g			16tr019		3916:5:31
10.0		37.7	125.8	This study					-69.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019h			16tr019		3916:5:31
7.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-69.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019h			16tr019		3916:5:31
50.0		37.7	125.8	This study					-67.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019i			16tr019		3916:5:31
47.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-67.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019i			16tr019		3916:5:31
43.0		37.7	125.8	This study					-68.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr019j			16tr019		3916:5:31
40.3	357.3	37.7	125.8	This study				Declination correction calculated from IGRF	-68.0					27.86654			108.82042	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr019j			16tr019		3916:5:31
91.0		10.5	180.5	This study					-64.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020a			16tr020		3916:5:31
88.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-64.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020a			16tr020		3916:5:31
74.0		10.5	180.5	This study					-62.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020b			16tr020		3916:5:31
71.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-62.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020b			16tr020		3916:5:31
82.0		10.5	180.5	This study					-50.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020c			16tr020		3916:5:31
79.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-50.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020c			16tr020		3916:5:31
86.0		10.5	180.5	This study					-64.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020d			16tr020		3916:5:31
83.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-64.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020d			16tr020		3916:5:31
78.0		10.5	180.5	This study					-30.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020e			16tr020		3916:5:31
75.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-30.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020e			16tr020		3916:5:31
77.0		10.5	180.5	This study					-62.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020f			16tr020		3916:5:31
74.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-62.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020f			16tr020		3916:5:31
106.0		10.5	180.5	This study					-71.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020g			16tr020		3916:5:31
103.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-71.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020g			16tr020		3916:5:31
101.0		10.5	180.5	This study					-59.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020h			16tr020		3916:5:31
98.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-59.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020h			16tr020		3916:5:31
25.0		10.5	180.5	This study					-69.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020i			16tr020		3916:5:31
22.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-69.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020i			16tr020		3916:5:31
46.0		10.5	180.5	This study					-69.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr020j			16tr020		3916:5:31
43.3	357.3	10.5	180.5	This study				Declination correction calculated from IGRF	-69.0					27.86609			108.82093	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr020j			16tr020		3916:5:31
46.0		31.6	116.7	This study					-70.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021a			16tr021		3916:6:1
43.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-70.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021a			16tr021		3916:6:1
44.0		31.6	116.7	This study					-70.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021b			16tr021		3916:6:1
41.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-70.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021b			16tr021		3916:6:1
50.0		31.6	116.7	This study					-69.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021c			16tr021		3916:6:1
47.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-69.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021c			16tr021		3916:6:1
36.0		31.6	116.7	This study					-69.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021d			16tr021		3916:6:1
33.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-69.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021d			16tr021		3916:6:1
32.0		31.6	116.7	This study					-64.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021e			16tr021		3916:6:1
29.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-64.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021e			16tr021		3916:6:1
44.0		31.6	116.7	This study					-67.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021f			16tr021		3916:6:1
41.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-67.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021f			16tr021		3916:6:1
37.0		31.6	116.7	This study					-70.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021g			16tr021		3916:6:1
34.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-70.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021g			16tr021		3916:6:1
25.0		31.6	116.7	This study					-59.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021h			16tr021		3916:6:1
22.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-59.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021h			16tr021		3916:6:1
34.0		31.6	116.7	This study					-76.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021i			16tr021		3916:6:1
31.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-76.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021i			16tr021		3916:6:1
19.0		31.6	116.7	This study					-54.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021j			16tr021		3916:6:1
16.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-54.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021j			16tr021		3916:6:1
35.0		31.6	116.7	This study					-69.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021k			16tr021		3916:6:1
32.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-69.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021k			16tr021		3916:6:1
32.0		31.6	116.7	This study					-60.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr021l			16tr021		3916:6:1
29.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-60.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr021l			16tr021		3916:6:1
54.0		31.6	116.7	This study					-67.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr022a			16tr022		3916:6:1:10:55
51.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-67.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr022a			16tr022		3916:6:1:10:55
52.0		31.6	116.7	This study					-67.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr022a			16tr022		3916:6:1:10:55
47.0		31.6	116.7	This study					-61.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr022b			16tr022		3916:6:1:10:57
44.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-61.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr022b			16tr022		3916:6:1:10:57
45.4		31.6	116.7	This study					-61.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr022b			16tr022		3916:6:1:10:57
50.0		31.6	116.7	This study					-69.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr022c			16tr022		3916:6:1
47.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-69.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr022c			16tr022		3916:6:1
51.0		31.6	116.7	This study					-66.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr022d			16tr022		3916:6:1:11:0
48.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-66.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr022d			16tr022		3916:6:1:11:0
48.9		31.6	116.7	This study					-66.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr022d			16tr022		3916:6:1:11:0
45.0		31.6	116.7	This study					-66.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr022e			16tr022		3916:6:1:11:2
42.3	357.3	31.6	116.7	This study				Declination correction calculated from IGRF	-66.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr022e			16tr022		3916:6:1:11:2
44.3		31.6	116.7	This study					-66.0					27.86438			108.82241	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr022e			16tr022		3916:6:1:11:2
