tab	specimens
specimen	experiments	sample	dir_alpha95	dir_bfv_dec	dir_bfv_inc	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	location	site
16tr039w	16tr039w:LP-DIR-T	16tr039w				HT	6.2	-65.4	2	10	0	0.0	7.0				963	940	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039w	16tr039w:LP-DIR-T	16tr039w				LT	347.0	25.1	2	4	100	58.3	11.1				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039w	16tr039w:LP-DIR-T	16tr039w				HT	330.0	-65.1	2	10	100	0.0	7.0				963	940	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039x	16tr039x:LP-DIR-T	16tr039x				LT	328.0	47.0	1	3	0	7.0	2.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039x	16tr039x:LP-DIR-T	16tr039x				LT	346.3	50.4	1	3	100	7.0	2.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr041a	16tr041a:LP-DIR-T	16tr041a				LT	312.5	39.9	2	3	0	6.4	6.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041a	16tr041a:LP-DIR-T	16tr041a				HT	316.2	25.6	2	6	0	0.0	7.6				947	928	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041a	16tr041a:LP-DIR-T	16tr041a				LT	316.7	41.7	2	3	100	6.4	6.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041a	16tr041a:LP-DIR-T	16tr041a				HT	318.6	27.1	2	6	100	0.0	7.6				947	928	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041b	16tr041b:LP-DIR-T	16tr041b				LT	306.8	14.6	2	3	0	64.2	14.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041b	16tr041b:LP-DIR-T	16tr041b				HT	14.2	71.6	2	10	0	0.0	1.5				963	940	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041b	16tr041b:LP-DIR-T	16tr041b				HT	24.4	68.0	2	10	100	0.0	1.5				963	940	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041b	16tr041b:LP-DIR-T	16tr041b				LT	308.1	17.0	2	3	100	64.2	14.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041c	16tr041c:LP-DIR-T	16tr041c				HT	349.2	49.4	2	7	0	0.0	1.7				950	928	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041c	16tr041c:LP-DIR-T	16tr041c				LT	347.9	32.9	2	4	0	14.8	12.7				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041c	16tr041c:LP-DIR-T	16tr041c				LT	351.1	31.6	2	4	100	14.8	12.7				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041c	16tr041c:LP-DIR-T	16tr041c				HT	354.8	47.8	2	7	100	0.0	1.7				950	928	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041d	16tr041d:LP-DIR-T	16tr041d				LT	336.4	21.1	2	3	0	17.1	14.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041d	16tr041d:LP-DIR-T	16tr041d				HT	311.9	21.8	2	8	0	0.0	2.5				955	932	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041d	16tr041d:LP-DIR-T	16tr041d				LT	338.4	20.9	2	3	100	17.1	14.3				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041d	16tr041d:LP-DIR-T	16tr041d				HT	313.9	23.8	2	8	100	0.0	2.5				955	932	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041e	16tr041e:LP-DIR-T	16tr041e				LT	336.7	27.4	2	3	0	8.5	9.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041e	16tr041e:LP-DIR-T	16tr041e				HT	336.5	35.6	2	7	0	0.0	5.0				944	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041e	16tr041e:LP-DIR-T	16tr041e				LT	339.4	27.2	2	3	100	8.5	9.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041e	16tr041e:LP-DIR-T	16tr041e				HT	340.2	35.3	2	7	100	0.0	5.0				944	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041f	16tr041f:LP-DIR-T	16tr041f				LT	353.0	20.0	1	3	0	44.6	7.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041f	16tr041f:LP-DIR-T	16tr041f				LT	354.7	18.3	1	3	100	44.6	7.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041g	16tr041g:LP-DIR-T	16tr041g				LT	326.8	31.0	1	4	0	63.3	4.2				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041g	16tr041g:LP-DIR-T	16tr041g				LT	330.0	31.6	1	4	100	63.3	4.2				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041h	16tr041h:LP-DIR-T	16tr041h				LT	2.6	52.6	1	4	0	2.0	5.4				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041h	16tr041h:LP-DIR-T	16tr041h				LT	8.2	50.0	1	4	100	2.0	5.4				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041i	16tr041i:LP-DIR-T	16tr041i				LT	335.8	42.7	2	3	0	9.2	6.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041i	16tr041i:LP-DIR-T	16tr041i				HT	311.4	57.6	2	4	0	0.0	6.8				932	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041i	16tr041i:LP-DIR-T	16tr041i				LT	340.6	42.4	2	3	100	9.2	6.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041i	16tr041i:LP-DIR-T	16tr041i				HT	319.3	59.3	2	4	100	0.0	6.8				932	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041j	16tr041j:LP-DIR-T	16tr041j				LT	326.2	40.1	1	3	0	17.9	6.0				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041j	16tr041j:LP-DIR-T	16tr041j				LT	330.6	40.7	1	3	100	17.9	6.0				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041k	16tr041k:LP-DIR-T	16tr041k				LT	327.4	27.4	2	3	0	23.6	7.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041k	16tr041k:LP-DIR-T	16tr041k				HT	267.8	29.7	2	7	0	0.0	8.1				944	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041k	16tr041k:LP-DIR-T	16tr041k				LT	330.1	27.9	2	3	100	23.6	7.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041k	16tr041k:LP-DIR-T	16tr041k				HT	269.1	34.4	2	7	100	0.0	8.1				944	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041l	16tr041l:LP-DIR-T	16tr041l				LT	332.6	40.9	2	3	100	23.9	4.8				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041l	16tr041l:LP-DIR-T	16tr041l				LT	328.1	40.5	2	3	0	23.9	4.8				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041l	16tr041l:LP-DIR-T	16tr041l				HT	291.9	22.4	2	8	0	0.0	10.7				950	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041l	16tr041l:LP-DIR-T	16tr041l				HT	293.7	25.9	2	8	100	0.0	10.7				950	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041m	16tr041m:LP-DIR-T	16tr041m				LT	311.9	44.9	2	3	0	24.5	2.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041m	16tr041m:LP-DIR-T	16tr041m				HT	293.8	17.5	2	4	0	0.0	7.1				932	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041m	16tr041m:LP-DIR-T	16tr041m				LT	316.9	46.8	2	3	100	24.5	2.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041m	16tr041m:LP-DIR-T	16tr041m				HT	295.1	20.9	2	4	100	0.0	7.1				932	913	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041n	16tr041n:LP-DIR-T	16tr041n				LT	342.3	36.7	1	3	0	2.1	3.9				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041n	16tr041n:LP-DIR-T	16tr041n				LT	346.1	35.8	1	3	100	2.1	3.9				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041p	16tr041p:LP-DIR-T	16tr041p				LT	327.8	44.6	1	3	0	9.4	6.0				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041p	16tr041p:LP-DIR-T	16tr041p				LT	333.0	45.0	1	3	100	9.4	6.0				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041q	16tr041q:LP-DIR-T	16tr041q				HT	1.1	41.4	2	5	100	0.0	2.7				945	931	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr041
16tr041q	16tr041q:LP-DIR-T	16tr041q				LT	327.7	61.7	2	3	100	23.9	4.8				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr041q	16tr041q:LP-DIR-T	16tr041q				HT	356.8	43.5	2	5	0	0.0	2.7				945	931	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr041
16tr041q	16tr041q:LP-DIR-T	16tr041q				LT	318.5	60.7	2	3	0	23.9	4.8				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041r	16tr041r:LP-DIR-T	16tr041r				LT	334.4	39.8	1	3	0	18.8	6.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr041
16tr041r	16tr041r:LP-DIR-T	16tr041r				LT	338.7	39.7	1	3	100	18.8	6.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr041
16tr043a	16tr043a:LP-DIR-T	16tr043a				HT	327.7	59.8	1	5	0	0.0	3.3				955	944	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr043
16tr043a	16tr043a:LP-DIR-T	16tr043a				HT	333.0	63.1	1	5	100	0.0	3.3				955	944	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr043
16tr043b	16tr043b:LP-DIR-T	16tr043b				HT	5.3	63.0	1	6	100	0.0	1.6				967	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr043
16tr043b	16tr043b:LP-DIR-T	16tr043b				HT	357.3	61.6	1	6	0	0.0	1.6				967	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr043
16tr043c	16tr043c:LP-DIR-T	16tr043c				HT	316.8	20.9	1	9	100	0.0	7.4				965	947	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr043
16tr043c	16tr043c:LP-DIR-T	16tr043c				HT	316.1	17.0	1	9	0	0.0	7.4				965	947	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr043
16tr043d		16tr043d																								1e-05		16tr043
16tr043e	16tr043e:LP-DIR-T	16tr043e				HT	275.4	-1.6	1	3	0	0.0	1.1				965	961	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr043
16tr043e	16tr043e:LP-DIR-T	16tr043e				HT	275.4	2.7	1	3	100	0.0	1.1				965	961	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr043
16tr043f	16tr043f:LP-DIR-T	16tr043f				HT	287.4	12.8	1	7	0	0.0	5.7				967	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr043
16tr043f	16tr043f:LP-DIR-T	16tr043f				HT	287.3	17.2	1	7	100	0.0	5.7				967	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr043
16tr043g	16tr043g:LP-DIR-T	16tr043g				HT	346.0	37.0	1	4	0	0.0	6.6				936	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr043
16tr043g	16tr043g:LP-DIR-T	16tr043g				HT	348.9	39.4	1	4	100	0.0	6.6				936	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr043
16tr043h		16tr043h																								1e-05		16tr043
16tr043i	16tr043i:LP-DIR-T	16tr043i				HT	284.6	54.1	1	8	0	0.0	3.2				965	936	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr043
16tr043i	16tr043i:LP-DIR-T	16tr043i				HT	283.9	58.5	1	8	100	0.0	3.2				965	936	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr043
16tr043j	16tr043j:LP-DIR-T	16tr043j				HT	289.4	30.1	1	7	0	0.0	2.8				952	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr043
16tr043j	16tr043j:LP-DIR-T	16tr043j				HT	289.4	34.5	1	7	100	0.0	2.8				952	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr043
16tr044b		16tr044b																								1e-05		16tr044
16tr044c		16tr044c																								1e-05		16tr044
16tr044d	16tr044d:LP-DIR-T	16tr044d				HT	228.8	-54.6	1	3	0	0.0	1.7				923	898	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044d	16tr044d:LP-DIR-T	16tr044d				HT	238.6	-48.8	1	3	100	0.0	1.7				923	898	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044f	16tr044f:LP-DIR-T	16tr044f				HT	305.7	-31.6	1	9	0	0.0	2.6				963	939	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044f	16tr044f:LP-DIR-T	16tr044f				HT	304.2	-22.5	1	9	100	0.0	2.6				963	939	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044g	16tr044g:LP-DIR-T	16tr044g				HT	184.1	-7.5	1	7	0	0.0	2.5				957	939	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044g	16tr044g:LP-DIR-T	16tr044g				HT	185.5	-9.5	1	7	100	0.0	2.5				957	939	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044h	16tr044h:LP-DIR-T	16tr044h				HT	268.0	-27.8	1	4	0	0.0	3.4				948	939	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044h	16tr044h:LP-DIR-T	16tr044h				HT	269.3	-18.7	1	4	100	0.0	3.4				948	939	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044i	16tr044i:LP-DIR-T	16tr044i				HT	225.2	-66.7	1	4	0	0.0	7.3				942	931	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044i	16tr044i:LP-DIR-T	16tr044i				HT	241.0	-60.9	1	4	100	0.0	7.3				942	931	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044j	16tr044j:LP-DIR-T	16tr044j				HT	129.7	-41.4	1	7	0	0.0	5.1				945	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044j	16tr044j:LP-DIR-T	16tr044j				HT	133.8	-50.1	1	7	100	0.0	5.1				945	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044k	16tr044k:LP-DIR-T	16tr044k				HT	129.2	-52.9	1	9	0	0.0	2.8				942	893	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044k	16tr044k:LP-DIR-T	16tr044k				HT	135.6	-61.6	1	9	100	0.0	2.8				942	893	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044l	16tr044l:LP-DIR-T	16tr044l				HT	161.0	-49.1	1	10	0	0.0	1.1				954	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044l	16tr044l:LP-DIR-T	16tr044l				HT	171.5	-54.1	1	10	100	0.0	1.1				954	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044m	16tr044m:LP-DIR-T	16tr044m				HT	325.6	-79.5	1	6	0	0.0	2.0				942	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
16tr044m	16tr044m:LP-DIR-T	16tr044m				HT	307.5	-71.1	1	6	100	0.0	2.0				942	923	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044n	16tr044n:LP-DIR-T	16tr044n				HT	166.8	-16.9	1	15	100	0.0	3.0				960	873	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr044
16tr044n	16tr044n:LP-DIR-T	16tr044n				HT	164.7	-11.9	1	15	0	0.0	3.0				960	873	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr044
